Date,Open,High,Low,Close,Volume,Adj Close
2007-09-14,118300.00,120000.00,118300.00,120000.00,18000,120000.00
2007-09-13,118260.00,119100.00,118260.00,118900.00,15000,118900.00
2007-09-12,118500.00,119100.00,118100.00,118100.00,14000,118100.00
2007-09-11,118800.00,119000.00,118500.00,118800.00,13000,118800.00
2007-09-10,119400.00,119550.00,118300.00,118300.00,34000,118300.00
2007-09-07,119700.00,119710.00,119300.00,119500.00,51000,119500.00
2007-09-06,119800.00,120200.00,119500.00,120000.00,18000,120000.00
2007-09-05,119000.00,119700.00,119000.00,119500.00,16000,119500.00
2007-09-04,118000.00,119300.00,117600.00,119300.00,40000,119300.00
2007-08-31,118700.00,119100.00,117600.00,118390.00,39000,118390.00
2007-08-30,118575.00,118900.00,118300.00,118510.00,13000,118510.00
2007-08-29,118500.00,119100.00,118500.00,118750.00,16000,118750.00
2007-08-28,119400.00,119400.00,118550.00,118775.00,17000,118775.00
2007-08-27,119800.00,119910.00,118300.00,119000.00,68000,119000.00
2007-08-24,118600.00,119910.00,118500.00,119850.00,14000,119850.00
2007-08-23,118100.00,119400.00,117995.00,118800.00,27000,118800.00
2007-08-22,120000.00,120000.00,117800.00,118000.00,48000,118000.00
2007-08-21,120300.00,120300.00,118300.00,119800.00,85000,119800.00
2007-08-20,119200.00,120800.00,117010.00,120700.00,84000,120700.00
2007-08-17,113755.00,118500.00,113000.00,118500.00,86000,118500.00
2007-08-16,111400.00,114000.00,111200.00,113750.00,107000,113750.00
2007-08-15,110100.00,111400.00,110100.00,111200.00,28000,111200.00
2007-08-14,111500.00,111600.00,109800.00,110150.00,46000,110150.00
2007-08-13,112200.00,112900.00,110999.00,111500.00,57000,111500.00
2007-08-10,111500.00,112005.00,111200.00,111600.00,48000,111600.00
2007-08-09,112500.00,112500.00,111600.00,112200.00,46000,112200.00
2007-08-08,112800.00,113390.00,112700.00,112995.00,48000,112995.00
2007-08-07,111800.00,113200.00,111760.00,112690.00,56000,112690.00
2007-08-06,110300.00,112500.00,110000.00,112000.00,62000,112000.00
2007-08-03,110300.00,110300.00,109560.00,109900.00,23000,109900.00
2007-08-02,109400.00,110100.00,109400.00,110000.00,23000,110000.00
2007-08-01,110000.00,110200.00,109400.00,109550.00,44000,109550.00
2007-07-31,109800.00,110100.00,109800.00,110000.00,34000,110000.00
2007-07-30,110200.00,110200.00,109550.00,109650.00,43000,109650.00
2007-07-27,109850.00,110550.00,109850.00,110400.00,51000,110400.00
2007-07-26,109950.00,110100.00,108600.00,109850.00,54000,109850.00
2007-07-25,109820.00,110299.00,109820.00,110290.00,19000,110290.00
2007-07-24,110000.00,110300.00,109800.00,110000.00,42000,110000.00
2007-07-23,110000.00,110400.00,110000.00,110300.00,40000,110300.00
2007-07-20,110400.00,110400.00,110100.00,110200.00,37000,110200.00
2007-07-19,110450.00,110495.00,110200.00,110300.00,41000,110300.00
2007-07-18,110500.00,110500.00,110020.00,110350.00,36000,110350.00
2007-07-17,110500.00,110600.00,110150.00,110500.00,17000,110500.00
2007-07-16,110800.00,110800.00,110560.00,110560.00,23000,110560.00
2007-07-13,111100.00,111100.00,110700.00,110710.00,16000,110710.00
2007-07-12,111000.00,111000.00,110600.00,110720.00,37000,110720.00
2007-07-11,111400.00,111450.00,110500.00,111000.00,44000,111000.00
2007-07-10,112000.00,112000.00,111550.00,111800.00,29000,111800.00
2007-07-09,111400.00,112000.00,111400.00,112000.00,60000,112000.00
2007-07-06,111000.00,111880.00,111000.00,111500.00,50000,111500.00
2007-07-05,110300.00,110980.00,110200.00,110970.00,54000,110970.00
2007-07-03,110000.00,110250.00,109950.00,110000.00,41000,110000.00
2007-07-02,109500.00,110000.00,109450.00,110000.00,53000,110000.00
2007-06-29,108810.00,109475.00,108790.00,109475.00,50000,109475.00
2007-06-28,108000.00,109200.00,107800.00,108900.00,37000,108900.00
2007-06-27,107400.00,107500.00,107200.00,107400.00,42000,107400.00
2007-06-26,107375.00,107860.00,107300.00,107300.00,50000,107300.00
2007-06-25,107200.00,107900.00,107200.00,107395.00,44000,107395.00
2007-06-22,107900.00,108050.00,107300.00,107400.00,39000,107400.00
2007-06-21,108700.00,109000.00,107810.00,108000.00,71000,108000.00
2007-06-20,108825.00,109200.00,108500.00,108500.00,67000,108500.00
2007-06-19,108900.00,109000.00,108775.00,108920.00,34000,108920.00
2007-06-18,109400.00,109400.00,109000.00,109000.00,35000,109000.00
2007-06-15,109899.00,109900.00,109011.00,109100.00,40000,109100.00
2007-06-14,109580.00,109580.00,109300.00,109300.00,17000,109300.00
2007-06-13,109310.00,109675.00,109200.00,109600.00,29000,109600.00
2007-06-12,109490.00,109650.00,109000.00,109500.00,23000,109500.00
2007-06-11,109300.00,109600.00,109300.00,109400.00,14000,109400.00
2007-06-08,109850.00,109900.00,109200.00,109340.00,20000,109340.00
2007-06-07,108950.00,109700.00,108950.00,109700.00,57000,109700.00
2007-06-06,109190.00,109400.00,108900.00,109055.00,22000,109055.00
2007-06-05,109320.00,109400.00,109150.00,109250.00,28000,109250.00
2007-06-04,109050.00,109850.00,109050.00,109700.00,45000,109700.00
2007-06-01,109500.00,109800.00,109250.00,109255.00,52000,109255.00
2007-05-31,109300.00,109490.00,109060.00,109490.00,34000,109490.00
2007-05-30,109200.00,109290.00,109010.00,109200.00,11000,109200.00
2007-05-29,109330.00,109475.00,109000.00,109200.00,10000,109200.00
2007-05-25,108900.00,109525.00,108900.00,109320.00,31000,109320.00
2007-05-24,109400.00,109575.00,109000.00,109100.00,24000,109100.00
2007-05-23,109550.00,109550.00,109250.00,109500.00,11000,109500.00
2007-05-22,109500.00,109990.00,109200.00,109580.00,39000,109580.00
2007-05-21,108300.00,109000.00,108300.00,109000.00,62000,109000.00
2007-05-18,108450.00,108500.00,108200.00,108351.00,59000,108351.00
2007-05-17,108800.00,109000.00,108600.00,108600.00,38000,108600.00
2007-05-16,109260.00,109440.00,109000.00,109000.00,53000,109000.00
2007-05-15,109350.00,109550.00,109150.00,109250.00,17000,109250.00
2007-05-14,109990.00,109990.00,109250.00,109350.00,41000,109350.00
2007-05-11,109010.00,110300.00,109010.00,110000.00,48000,110000.00
2007-05-10,109150.00,109400.00,109000.00,109200.00,16000,109200.00
2007-05-09,109000.00,109300.00,108875.00,109175.00,48000,109175.00
2007-05-08,110200.00,110200.00,108400.00,108501.00,83000,108501.00
2007-05-07,109550.00,110490.00,109500.00,110490.00,98000,110490.00
2007-05-04,108620.00,109500.00,108620.00,109250.00,149000,109250.00
2007-05-03,108990.00,109000.00,108000.00,108600.00,190000,108600.00
2007-05-02,108220.00,108700.00,108220.00,108600.00,36000,108600.00
2007-05-01,109000.00,109000.00,108000.00,108301.00,39000,108301.00
2007-04-30,109500.00,109500.00,108800.00,109200.00,35000,109200.00
2007-04-27,109200.00,109200.00,109000.00,109000.00,9000,109000.00
2007-04-26,109300.00,109400.00,109000.00,109400.00,14000,109400.00
2007-04-25,109200.00,109400.00,108750.00,108750.00,35000,108750.00
2007-04-24,109850.00,109850.00,108850.00,108850.00,33000,108850.00
2007-04-23,109500.00,109750.00,109300.00,109550.00,41000,109550.00
2007-04-20,109700.00,109700.00,109300.00,109500.00,25000,109500.00
2007-04-19,110000.00,110000.00,109000.00,109400.00,22000,109400.00
2007-04-18,109500.00,110000.00,109500.00,109725.00,75000,109725.00
2007-04-17,109800.00,109990.00,109700.00,109900.00,18000,109900.00
2007-04-16,109810.00,110000.00,109600.00,110000.00,29000,110000.00
2007-04-13,109750.00,109900.00,109750.00,109900.00,7000,109900.00
2007-04-12,109200.00,109750.00,109200.00,109750.00,15000,109750.00
2007-04-11,109700.00,109775.00,109450.00,109750.00,22000,109750.00
2007-04-10,109050.00,110000.00,109000.00,109800.00,59000,109800.00
2007-04-09,108990.00,109000.00,108700.00,109000.00,27000,109000.00
2007-04-05,108950.00,109100.00,108575.00,108849.00,19000,108849.00
2007-04-04,108300.00,108550.00,108295.00,108550.00,16000,108550.00
2007-04-03,108500.00,109100.00,108295.00,108295.00,16000,108295.00
2007-04-02,108300.00,108400.00,107600.00,108000.00,44000,108000.00
2007-03-30,108200.00,108990.00,108200.00,108990.00,25000,108990.00
2007-03-29,107975.00,108301.00,107900.00,107900.00,19000,107900.00
2007-03-28,108000.00,108350.00,107600.00,108290.00,14000,108290.00
2007-03-27,107800.00,108300.00,107300.00,108300.00,23000,108300.00
2007-03-26,108150.00,108300.00,107700.00,108200.00,14000,108200.00
2007-03-23,108650.00,108650.00,108000.00,108000.00,17000,108000.00
2007-03-22,109200.00,109350.00,108000.00,108000.00,36000,108000.00
2007-03-21,107800.00,109300.00,107200.00,109005.00,56000,109005.00
2007-03-20,107400.00,108100.00,106800.00,107998.00,36000,107998.00
2007-03-19,106300.00,108400.00,106190.00,107700.00,50000,107700.00
2007-03-16,106600.00,106700.00,105310.00,105310.00,59000,105310.00
2007-03-15,107200.00,107200.00,106400.00,106600.00,33000,106600.00
2007-03-14,107100.00,107100.00,106695.00,106800.00,62000,106800.00
2007-03-13,109000.00,109000.00,107900.00,108190.00,18000,108190.00
2007-03-12,109500.00,109700.00,109000.00,109200.00,15000,109200.00
2007-03-09,109000.00,109550.00,109000.00,109290.00,30000,109290.00
2007-03-08,108200.00,108990.00,108200.00,108990.00,28000,108990.00
2007-03-07,107600.00,108000.00,107500.00,108000.00,12000,108000.00
2007-03-06,107400.00,107700.00,106950.00,107300.00,33000,107300.00
2007-03-05,106890.00,108200.00,106401.00,106401.00,44000,106401.00
2007-03-02,106850.00,107850.00,106850.00,107000.00,29000,107000.00
2007-03-01,105400.00,107100.00,104800.00,106600.00,67000,106600.00
2007-02-28,105350.00,106500.00,105000.00,106190.00,67000,106190.00
2007-02-27,106450.00,106450.00,103800.00,105100.00,130000,105100.00
2007-02-26,107100.00,107100.00,106400.00,106800.00,27000,106800.00
2007-02-23,107160.00,107300.00,106500.00,106800.00,53000,106800.00
2007-02-22,107700.00,108100.00,107000.00,107360.00,36000,107360.00
2007-02-21,109000.00,109000.00,107500.00,107700.00,29000,107700.00
2007-02-20,108300.00,109400.00,108300.00,108900.00,19000,108900.00
2007-02-16,107500.00,108550.00,107000.00,108450.00,50000,108450.00
2007-02-15,108800.00,108800.00,106710.00,106710.00,65000,106710.00
2007-02-14,108600.00,108790.00,108210.00,108500.00,31000,108500.00
2007-02-13,108900.00,108920.00,108050.00,108200.00,33000,108200.00
2007-02-12,109450.00,109450.00,108550.00,108740.00,18000,108740.00
2007-02-09,108800.00,109300.00,108800.00,109101.00,37000,109101.00
2007-02-08,108750.00,108800.00,108600.00,108800.00,23000,108800.00
2007-02-07,109000.00,109000.00,108525.00,108601.00,14000,108601.00
2007-02-06,108600.00,109100.00,108200.00,109100.00,15000,109100.00
2007-02-05,109200.00,109200.00,108255.00,108800.00,30000,108800.00
2007-02-02,110650.00,110700.00,108800.00,109200.00,34000,109200.00
2007-02-01,110200.00,110600.00,109800.00,110600.00,46000,110600.00
2007-01-31,109400.00,110100.00,108950.00,110050.00,48000,110050.00
2007-01-30,108100.00,109000.00,108100.00,108940.00,56000,108940.00
2007-01-29,106800.00,108200.00,106600.00,108200.00,39000,108200.00
2007-01-26,107500.00,107650.00,106100.00,106700.00,55000,106700.00
2007-01-25,108100.00,108100.00,107100.00,107300.00,31000,107300.00
2007-01-24,108850.00,108850.00,107100.00,107675.00,44000,107675.00
2007-01-23,108850.00,109490.00,108500.00,108650.00,26000,108650.00
2007-01-22,110100.00,110100.00,108700.00,109100.00,48000,109100.00
2007-01-19,109490.00,109700.00,109000.00,109450.00,21000,109450.00
2007-01-18,109000.00,109500.00,108700.00,109050.00,22000,109050.00
2007-01-17,108700.00,109510.00,108500.00,108600.00,15000,108600.00
2007-01-16,110100.00,110400.00,108600.00,108850.00,34000,108850.00
2007-01-12,110200.00,110200.00,109750.00,110000.00,29000,110000.00
2007-01-11,109700.00,110100.00,109400.00,110000.00,35000,110000.00
2007-01-10,109350.00,109550.00,108500.00,109490.00,37000,109490.00
2007-01-09,107510.00,109600.00,107510.00,109350.00,40000,109350.00
2007-01-08,107600.00,107800.00,107300.00,107500.00,34000,107500.00
2007-01-05,108800.00,108800.00,107000.00,107200.00,42000,107200.00
2007-01-04,109400.00,109400.00,108250.00,108850.00,46000,108850.00
2007-01-03,110400.00,110600.00,109000.00,109000.00,67000,109000.00
2006-12-29,109700.00,109990.00,109000.00,109990.00,25000,109990.00
2006-12-28,110250.00,110250.00,109600.00,110000.00,29000,110000.00
2006-12-27,110300.00,110300.00,110100.00,110100.00,13000,110100.00
2006-12-26,109700.00,110000.00,107900.00,110000.00,27000,110000.00
2006-12-22,110000.00,110550.00,109500.00,109700.00,23000,109700.00
2006-12-21,111200.00,111900.00,109500.00,110000.00,42000,110000.00
2006-12-20,113500.00,113500.00,111200.00,111420.00,42000,111420.00
2006-12-19,113300.00,113300.00,112450.00,113200.00,56000,113200.00
2006-12-18,114500.00,114500.00,113325.00,113450.00,42000,113450.00
2006-12-15,109800.00,113700.00,109800.00,113700.00,49000,113700.00
2006-12-14,110000.00,110200.00,109750.00,110100.00,51000,110100.00
2006-12-13,109200.00,110000.00,109000.00,109800.00,44000,109800.00
2006-12-12,107750.00,108800.00,107600.00,108800.00,28000,108800.00
2006-12-11,107100.00,108300.00,107100.00,107300.00,44000,107300.00
2006-12-08,107400.00,107600.00,107000.00,107050.00,15000,107050.00
2006-12-07,108996.00,108996.00,107000.00,107410.00,22000,107410.00
2006-12-06,107500.00,110000.00,107500.00,108995.00,65000,108995.00
2006-12-05,107400.00,108400.00,107200.00,108000.00,40000,108000.00
2006-12-04,106700.00,107310.00,106700.00,107200.00,54000,107200.00
2006-12-01,107300.00,107300.00,105900.00,106900.00,22000,106900.00
2006-11-30,105750.00,107200.00,105350.00,107100.00,31000,107100.00
2006-11-29,106000.00,106000.00,105200.00,105590.00,66000,105590.00
2006-11-28,106300.00,106300.00,105300.00,105700.00,15000,105700.00
2006-11-27,107800.00,107800.00,105990.00,106300.00,24000,106300.00
2006-11-24,107700.00,107800.00,107250.00,107610.00,22000,107610.00
2006-11-22,107400.00,107750.00,107400.00,107700.00,22000,107700.00
2006-11-21,107700.00,107700.00,107200.00,107400.00,38000,107400.00
2006-11-20,107100.00,107300.00,106800.00,107300.00,43000,107300.00
2006-11-17,106975.00,107000.00,106800.00,106800.00,12000,106800.00
2006-11-16,107550.00,107600.00,106800.00,106801.00,33000,106801.00
2006-11-15,106400.00,107400.00,106400.00,107400.00,33000,107400.00
2006-11-14,106600.00,106600.00,105490.00,106475.00,18000,106475.00
2006-11-13,107800.00,107900.00,105800.00,106350.00,41000,106350.00
2006-11-10,107900.00,108300.00,106800.00,107000.00,21000,107000.00
2006-11-09,108100.00,108800.00,106700.00,107200.00,90000,107200.00
2006-11-08,107700.00,107850.00,107000.00,107850.00,64000,107850.00
2006-11-07,106700.00,107390.00,106500.00,107000.00,49000,107000.00
2006-11-06,106000.00,107500.00,105900.00,107200.00,87000,107200.00
2006-11-03,104400.00,105010.00,104400.00,105000.00,49000,105000.00
2006-11-02,104700.00,105000.00,103300.00,104106.00,53000,104106.00
2006-11-01,105475.00,105600.00,104550.00,104790.00,43000,104790.00
2006-10-31,105500.00,105500.00,104900.00,105475.00,26000,105475.00
2006-10-30,103700.00,104800.00,103200.00,104500.00,37000,104500.00
2006-10-27,104700.00,105450.00,103300.00,103300.00,45000,103300.00
2006-10-26,102700.00,104700.00,102600.00,104700.00,80000,104700.00
2006-10-25,101000.00,102600.00,100500.00,101900.00,77000,101900.00
2006-10-24,100050.00,101200.00,100050.00,100600.00,44000,100600.00
2006-10-23,99900.00,100250.00,99900.00,100000.00,69000,100000.00
2006-10-20,100000.00,100000.00,99400.00,99900.00,24000,99900.00
2006-10-19,99900.00,100000.00,99800.00,99980.00,50000,99980.00
2006-10-18,98500.00,99800.00,98500.00,99425.00,58000,99425.00
2006-10-17,98700.00,99110.00,98700.00,98750.00,43000,98750.00
2006-10-16,98900.00,99200.00,98700.00,98900.00,44000,98900.00
2006-10-13,99825.00,100000.00,98600.00,98600.00,49000,98600.00
2006-10-12,99775.00,99999.00,99775.00,99825.00,8000,99825.00
2006-10-11,99190.00,99400.00,99000.00,99310.00,22000,99310.00
2006-10-10,98700.00,99790.00,98700.00,99390.00,36000,99390.00
2006-10-09,98500.00,98700.00,98300.00,98500.00,10000,98500.00
2006-10-06,98995.00,98995.00,98400.00,98400.00,9000,98400.00
2006-10-05,97400.00,100100.00,97400.00,98995.00,83000,98995.00
2006-10-04,97400.00,97800.00,97300.00,97699.00,34000,97699.00
2006-10-03,95800.00,97480.00,95700.00,97473.00,60000,97473.00
2006-10-02,95200.00,96350.00,95200.00,95800.00,45000,95800.00
2006-09-29,95600.00,96100.00,95600.00,95800.00,29000,95800.00
2006-09-28,95400.00,95775.00,94700.00,95200.00,31000,95200.00
2006-09-27,94200.00,95199.00,94200.00,95000.00,35000,95000.00
2006-09-26,93700.00,94800.00,93700.00,94400.00,45000,94400.00
2006-09-25,93690.00,93800.00,92875.00,93525.00,43000,93525.00
2006-09-22,94190.00,94300.00,93100.00,93690.00,36000,93690.00
2006-09-21,94880.00,94880.00,94150.00,94201.00,48000,94201.00
2006-09-20,94500.00,95200.00,94400.00,94880.00,33000,94880.00
2006-09-19,95500.00,95500.00,94400.00,94500.00,50000,94500.00
2006-09-18,96800.00,96850.00,95500.00,95500.00,47000,95500.00
2006-09-15,96850.00,97100.00,96400.00,96400.00,18000,96400.00
2006-09-14,96600.00,96900.00,96600.00,96900.00,6000,96900.00
2006-09-13,96000.00,96750.00,95800.00,96750.00,36000,96750.00
2006-09-12,96100.00,96600.00,96050.00,96490.00,20000,96490.00
2006-09-11,96300.00,96700.00,95600.00,96200.00,25000,96200.00
2006-09-08,95900.00,96200.00,95750.00,96100.00,31000,96100.00
2006-09-07,95800.00,96000.00,95800.00,95990.00,11000,95990.00
2006-09-06,96375.00,96375.00,96000.00,96051.00,11000,96051.00
2006-09-05,95950.00,96400.00,95410.00,96400.00,37000,96400.00
2006-09-01,95900.00,96000.00,95750.00,96000.00,25000,96000.00
2006-08-31,95710.00,96097.00,95702.00,96097.00,34000,96097.00
2006-08-30,95800.00,95801.00,95800.00,95801.00,12000,95801.00
2006-08-29,95900.00,96100.00,95700.00,96000.00,22000,96000.00
2006-08-28,96000.00,96500.00,95300.00,95900.00,31000,95900.00
2006-08-25,96400.00,96400.00,95775.00,96000.00,34000,96000.00
2006-08-24,95500.00,96700.00,95500.00,96300.00,98000,96300.00
2006-08-23,95450.00,95690.00,95000.00,95100.00,40000,95100.00
2006-08-22,95900.00,95900.00,95300.00,95300.00,17000,95300.00
2006-08-21,95200.00,95800.00,95200.00,95800.00,17000,95800.00
2006-08-18,94650.00,95572.00,94500.00,95300.00,50000,95300.00
2006-08-17,94300.00,94800.00,93700.00,94450.00,40000,94450.00
2006-08-16,92600.00,94700.00,92500.00,94550.00,67000,94550.00
2006-08-15,92600.00,92700.00,92000.00,92700.00,40000,92700.00
2006-08-14,93100.00,93116.00,92600.00,92685.00,13000,92685.00
2006-08-11,92990.00,93100.00,92775.00,93100.00,23000,93100.00
2006-08-10,92480.00,93100.00,92300.00,93100.00,19000,93100.00
2006-08-09,92600.00,93100.00,92600.00,92800.00,16000,92800.00
2006-08-08,92900.00,93700.00,92800.00,93000.00,61000,93000.00
2006-08-07,92000.00,92700.00,92000.00,92700.00,22000,92700.00
2006-08-04,91500.00,91790.00,91500.00,91710.00,14000,91710.00
2006-08-03,91500.00,91800.00,91300.00,91300.00,20000,91300.00
2006-08-02,91700.00,91750.00,91450.00,91500.00,21000,91500.00
